trade_id,client_id,salesperson_id,trade_date,facevalue,actual_revenue,churn_date
3021,142,26,28-05-2023,151299,152725,
3022,448,14,12-07-2023,202585,246423,
3023,123,31,21-03-2023,653650,673719,
3024,202,15,16-01-2023,678579,679040,
3025,326,15,22-10-2022,109648,143282,
3026,168,63,03-07-2023,596091,605601,
3027,748,10,22-01-2023,604561,614450,
3028,385,12,02-06-2023,633865,639428,
3029,555,56,14-07-2023,806355,825138,
3030,737,1,16-07-2023,639638,644219,
3031,428,65,30-07-2023,402202,440081,
3032,464,25,09-04-2023,150435,160004,
3033,720,53,13-07-2023,82880,109978,
3034,502,2,27-10-2022,337589,339494,
3035,235,16,31-07-2023,769951,254763,01-08-2023
3036,51,56,10-08-2023,972339,985503,
3037,680,20,20-07-2023,61589,84215,
3038,630,4,08-07-2023,450883,488031,
3039,691,13,09-04-2023,171639,203248,
3040,3,30,20-05-2023,931594,219266,08-06-2023
3041,442,71,07-08-2023,849403,480921,07-08-2023
3042,567,39,09-08-2023,807107,829115,
3043,561,73,08-08-2023,364368,379837,
3044,175,41,16-04-2023,836025,847867,
3045,483,47,04-08-2023,556816,145702,10-08-2023
3046,525,27,09-06-2023,302510,72502,10-06-2023
3047,435,43,23-01-2023,869256,879216,
3048,436,1,04-08-2023,404998,421688,
3049,418,8,04-04-2023,464625,149085,17-07-2023
3050,563,50,20-07-2023,644691,650376,
3051,239,22,03-06-2023,299491,309985,
3052,442,17,09-08-2023,309311,309933,
3053,109,6,16-06-2023,616852,149660,23-07-2023
3054,588,57,28-06-2023,722813,731535,
3055,349,46,04-08-2023,760209,774393,
3056,481,12,17-06-2023,274708,279858,
3057,118,60,18-07-2023,871601,878030,
3058,56,59,27-07-2023,801947,438311,05-08-2023
3059,294,30,16-07-2023,731236,292878,19-07-2023
3060,131,19,28-02-2023,119622,144835,
3061,125,15,01-08-2023,366237,122269,04-08-2023
3062,9,6,16-07-2023,107141,109621,
3063,395,26,25-12-2022,650213,166558,14-05-2023
3064,165,24,15-11-2022,708468,585306,25-03-2023
3065,243,50,05-08-2023,177676,202380,
3066,661,8,22-07-2023,251092,274619,
3067,241,23,23-04-2023,63462,74583,
3068,482,32,15-05-2023,443964,451355,
3069,359,68,10-08-2023,170303,221241,
3070,459,66,06-06-2023,952759,691580,21-06-2023
3071,498,15,10-05-2023,612174,635953,
3072,29,36,21-06-2023,120743,149202,
3073,727,27,03-07-2023,553303,559738,
3074,95,19,12-07-2023,336341,185783,28-07-2023
3075,425,40,08-05-2023,899708,905800,
3076,366,67,17-05-2023,217890,235124,
3077,400,19,20-01-2023,133072,151575,
3078,487,39,05-03-2023,836639,853297,
3079,239,60,24-12-2022,653145,469077,23-03-2023
3080,614,4,01-06-2023,943976,330859,30-06-2023
3081,560,37,13-01-2023,682016,689173,
3082,211,13,14-02-2023,632162,639676,
3083,307,58,05-08-2023,367538,388982,
3084,696,44,11-06-2023,603881,607591,
3085,630,67,11-07-2023,691235,241267,22-07-2023
3086,579,69,13-11-2022,743479,425053,04-02-2023
3087,287,59,11-06-2023,234404,291278,
3088,133,65,22-01-2023,127975,164996,
3089,151,10,04-08-2023,443650,306343,09-08-2023
3090,227,57,04-08-2023,369156,338851,06-08-2023
3091,7,36,24-04-2023,229665,252149,
3092,280,48,08-08-2023,905207,31188,10-08-2023
3093,548,44,09-06-2023,349485,368753,
3094,694,6,28-07-2023,599128,452201,04-08-2023
3095,667,3,02-08-2023,195675,197155,
3096,635,16,17-06-2023,604207,586696,28-07-2023
3097,208,69,10-02-2023,907520,594038,06-03-2023
3098,134,11,11-06-2023,620323,641366,
3099,444,69,16-05-2023,112121,139339,
3100,11,7,07-08-2023,524929,544225,
3101,112,17,05-05-2023,498701,499015,
3102,62,61,28-05-2023,571309,592936,
3103,344,24,31-01-2023,525216,468218,28-07-2023
3104,394,25,10-08-2023,177475,193866,
3105,330,21,22-06-2023,207466,234121,
3106,527,8,21-04-2023,663378,530347,29-07-2023
3107,512,70,01-08-2023,123351,131855,
3108,453,36,14-05-2023,441058,184787,10-07-2023
3109,653,11,06-02-2023,658689,664935,
3110,478,54,24-06-2023,787495,814110,
3111,346,11,03-08-2023,326666,336241,
3112,242,30,31-05-2023,209537,220838,
3113,377,60,31-07-2023,225398,245439,
3114,258,69,26-06-2023,986610,692916,07-08-2023
3115,349,72,10-08-2023,347983,94263,10-08-2023
3116,347,72,02-06-2023,298328,342732,
3117,408,47,05-07-2023,682033,721587,
3118,180,46,19-06-2023,912835,712770,26-06-2023
3119,354,22,04-12-2022,609916,619413,
3120,556,15,05-08-2023,767834,735618,09-08-2023
3121,741,68,28-06-2023,814784,568931,18-07-2023
3122,61,14,22-06-2023,352711,368309,
3123,169,66,19-06-2023,367833,381276,
3124,173,29,30-04-2023,974742,992469,
3125,595,3,29-07-2023,908748,484769,01-08-2023
3126,542,13,28-07-2023,828454,833478,
3127,316,29,26-01-2023,361905,374817,
3128,247,3,24-07-2023,907413,302362,09-08-2023
3129,537,12,22-07-2023,799246,354069,11-08-2023
3130,541,63,24-04-2023,492986,407445,29-04-2023
3131,625,57,26-06-2023,395015,412038,
3132,371,11,02-08-2023,431314,440295,
3133,437,5,03-06-2023,407972,205915,08-08-2023
3134,741,2,26-05-2023,466950,477535,
3135,365,37,27-07-2023,811254,818699,
3136,513,41,24-06-2023,235595,244858,
3137,18,59,31-12-2022,719486,740343,
3138,360,66,14-07-2023,744750,752372,
3139,701,1,01-03-2023,132785,145805,
3140,418,70,05-07-2023,145845,169638,
3141,129,6,23-07-2023,244910,289383,
3142,136,29,18-07-2023,907359,923947,
3143,185,34,02-08-2023,934270,198916,08-08-2023
3144,210,18,16-06-2023,561146,407959,23-06-2023
3145,656,37,12-04-2023,396218,407765,
3146,484,21,05-04-2023,985228,833728,12-05-2023
3147,493,43,29-05-2023,78481,87902,
3148,654,15,05-01-2023,158321,183177,
3149,141,56,14-03-2023,414575,456681,
3150,632,34,30-07-2023,912992,551280,10-08-2023
3151,562,18,25-06-2023,65314,69837,
3152,665,50,23-05-2023,819658,827799,
3153,599,64,11-08-2023,998868,244021,11-08-2023
3154,225,46,27-02-2023,787360,804344,
3155,242,24,02-08-2023,823592,657892,02-08-2023
3156,469,60,27-07-2023,867246,218937,07-08-2023
3157,464,22,17-07-2023,758768,760041,
3158,384,66,09-08-2023,413212,413608,
3159,295,61,30-07-2023,181262,198583,
3160,443,25,02-05-2023,646139,661060,
3161,324,1,10-07-2023,534460,548731,
3162,718,43,14-03-2023,177382,180999,
3163,255,34,02-08-2023,771468,794805,
3164,626,58,15-04-2023,65524,77835,
3165,469,43,08-08-2023,216225,206951,08-08-2023
3166,745,10,22-06-2023,852951,857440,
3167,42,73,16-05-2023,189371,201818,
3168,525,18,23-07-2023,741215,745508,
3169,173,44,12-04-2023,628341,460573,18-06-2023
3170,16,38,06-07-2023,925024,938439,
3171,736,9,16-04-2023,452974,271568,13-05-2023
3172,305,42,24-06-2023,454338,484375,
3173,387,15,20-02-2023,255190,289733,
3174,317,60,28-02-2023,523912,539382,
3175,328,37,03-06-2023,450687,475544,
3176,545,25,03-08-2023,539740,558070,
3177,547,5,02-12-2022,641957,512669,10-03-2023
3178,392,44,23-05-2023,947242,950045,
3179,326,22,13-03-2023,609520,612654,
3180,374,9,19-04-2023,642259,643092,
3181,481,12,21-12-2022,306350,335526,
3182,347,26,29-07-2023,617958,628688,
3183,608,15,24-03-2023,644436,677266,
3184,228,64,06-05-2023,413641,228482,08-08-2023
3185,618,60,06-04-2023,82963,117466,
3186,302,4,07-03-2023,172275,204283,
3187,487,45,06-03-2023,176463,206395,
3188,93,20,20-07-2023,612455,634766,
3189,140,47,22-07-2023,604483,189230,10-08-2023
3190,411,42,13-05-2023,939601,171746,07-06-2023
3191,305,14,01-08-2023,62071,81436,
3192,151,26,04-08-2023,204917,265972,
3193,300,18,10-07-2023,681848,681910,
3194,545,46,29-07-2023,180204,216737,
3195,612,5,29-07-2023,143203,150746,
3196,573,2,20-07-2023,766322,131099,21-07-2023
3197,280,9,02-08-2023,324749,334805,
3198,47,63,05-09-2022,750195,778710,
3199,346,7,03-08-2023,87715,112351,
3200,585,40,11-08-2023,302772,326066,
3201,712,20,26-02-2023,720109,749397,
3202,395,42,28-09-2022,961416,962012,
3203,174,25,19-07-2023,294091,312620,
3204,164,51,27-06-2023,864913,163848,16-07-2023
3205,181,9,12-04-2023,452405,481542,
3206,103,59,13-07-2023,268220,302913,
3207,363,43,06-06-2023,984654,374456,13-07-2023
3208,556,7,30-06-2023,659425,491819,01-07-2023
3209,565,55,26-05-2023,776604,498494,27-07-2023
3210,319,60,17-04-2023,384124,402268,
3211,656,67,09-07-2023,245309,253426,
3212,608,13,25-04-2023,317960,319538,
3213,79,21,09-08-2023,733132,199086,10-08-2023
3214,612,43,01-08-2023,813777,679787,03-08-2023
3215,275,17,05-03-2023,88334,93164,
3216,495,55,20-07-2023,119800,117204,25-07-2023
3217,494,9,10-06-2023,635360,547340,31-07-2023
3218,1,10,22-02-2023,675874,707622,
3219,83,33,23-01-2023,174144,205657,
3220,682,2,29-04-2023,476635,496912,
3221,218,70,18-01-2023,942115,945934,
3222,64,55,28-01-2023,228020,278773,
3223,621,58,24-05-2023,574979,200026,01-07-2023
3224,478,63,03-06-2023,127152,148759,
3225,725,54,10-06-2023,924590,338268,02-07-2023
3226,442,1,06-08-2023,510053,370420,07-08-2023
3227,431,26,29-04-2023,765592,87835,14-06-2023
3228,645,10,13-04-2023,448803,476021,
3229,213,45,23-07-2023,661267,603201,11-08-2023
3230,438,24,04-07-2023,246857,268486,
3231,650,66,08-08-2023,244233,259037,
3232,606,72,26-07-2023,790144,80846,10-08-2023
3233,708,51,22-04-2023,88621,91681,
3234,641,22,05-05-2023,838333,864422,
3235,315,29,10-08-2023,692630,718119,
3236,515,61,12-05-2023,866860,891547,
3237,274,12,13-05-2023,636132,380122,28-07-2023
3238,751,61,02-08-2023,546960,574340,
3239,547,5,19-12-2022,68900,85989,
3240,418,35,14-05-2023,571491,520268,30-07-2023
3241,434,72,22-04-2023,997036,878896,28-05-2023
3242,11,65,24-02-2023,249620,205951,18-05-2023
3243,112,2,27-07-2023,666280,697925,
3244,609,28,16-05-2023,910521,260873,11-08-2023
3245,734,12,10-08-2023,322113,130854,10-08-2023
3246,451,19,15-04-2023,895410,896626,
3247,480,28,24-12-2022,391174,403165,
3248,242,57,19-06-2023,785977,791775,
3249,17,46,13-06-2023,467277,477149,
3250,613,63,02-07-2023,860915,706141,09-07-2023
3251,696,6,27-05-2023,980959,200063,05-07-2023
3252,400,42,27-06-2023,457299,464545,
3253,348,47,19-06-2023,487644,490952,
3254,435,14,18-01-2023,865954,403527,13-03-2023
3255,342,68,04-03-2023,77133,129296,
3256,451,9,20-01-2023,914017,382973,06-02-2023
3257,714,65,02-02-2023,551681,580348,
3258,675,6,03-07-2023,814195,636430,05-07-2023
3259,643,64,20-12-2022,893908,498123,23-02-2023
3260,646,23,22-06-2023,160051,173668,
3261,655,8,08-04-2023,260973,283000,
3262,354,56,21-12-2022,551084,587061,
3263,164,59,04-07-2023,942909,383296,04-08-2023
3264,531,39,22-06-2023,334107,349503,
3265,671,51,27-02-2023,229513,240678,
3266,222,72,02-05-2023,669171,688049,
3267,411,65,24-10-2022,146853,129469,01-01-2023
3268,56,41,26-03-2023,172360,176637,
3269,505,49,01-07-2023,527210,544149,
3270,408,58,08-08-2023,584177,515707,09-08-2023
3271,406,31,11-10-2022,127592,136005,
3272,258,21,04-05-2023,887801,859325,06-05-2023
3273,89,56,05-05-2023,313093,70926,28-05-2023
3274,451,2,06-04-2023,554272,564652,
3275,272,65,24-10-2022,735916,766035,
3276,265,37,17-06-2023,971053,675070,23-07-2023
3277,465,11,17-03-2023,156318,175145,
3278,283,52,16-06-2023,530574,390292,18-06-2023
3279,246,38,19-04-2023,659088,672370,
3280,400,42,05-07-2023,632434,645762,
3281,534,69,24-04-2023,581463,73002,07-07-2023
3282,440,9,07-08-2023,204477,241197,
3283,408,3,17-07-2023,205384,128778,24-07-2023
3284,421,52,01-07-2023,726223,710088,06-07-2023
3285,269,68,29-07-2023,54508,83607,
3286,490,43,29-06-2023,326846,327996,
3287,407,49,24-05-2023,193451,229016,
3288,172,29,28-07-2023,916123,922717,
3289,660,66,17-03-2023,624025,320232,09-07-2023
3290,658,61,07-05-2023,813498,835300,
3291,568,49,14-12-2022,741416,756092,
3292,102,25,20-06-2023,374477,206352,05-08-2023
3293,181,10,17-04-2023,152641,166255,
3294,266,17,05-06-2023,727606,732168,
3295,496,34,09-06-2023,526895,556055,
3296,312,51,09-01-2023,873817,531087,16-04-2023
3297,34,5,11-08-2023,936383,806238,11-08-2023
3298,187,32,12-05-2023,250489,245991,15-07-2023
3299,129,2,05-08-2023,523055,535023,
3300,170,2,20-07-2023,186428,117650,29-07-2023
3301,246,10,07-06-2023,222349,236925,
3302,507,36,02-08-2023,764509,193755,10-08-2023
3303,23,9,03-04-2023,945057,775538,23-06-2023
3304,744,46,09-07-2023,721121,249003,03-08-2023
3305,454,36,30-09-2022,139861,140267,
3306,634,42,09-08-2023,55422,64243,
3307,710,35,06-05-2023,81690,133160,
3308,717,65,20-11-2022,985115,998951,
3309,320,39,21-07-2023,620404,660930,
3310,463,10,18-07-2023,222192,222340,
3311,161,57,08-08-2023,670493,160426,08-08-2023
3312,584,26,05-05-2023,334122,204751,08-06-2023
3313,419,40,05-05-2023,997691,1000354,
3314,449,22,18-07-2023,885850,889311,
3315,472,4,13-07-2023,862736,356219,03-08-2023
3316,304,50,13-06-2023,296883,318607,
3317,515,14,07-05-2023,586025,600476,
3318,378,43,01-04-2023,897158,905811,
3319,462,6,05-04-2023,985564,989490,
3320,157,15,01-08-2023,139860,32272,04-08-2023
3321,664,3,07-08-2023,971803,981432,
3322,4,51,24-05-2023,598027,277330,16-06-2023
3323,111,30,10-07-2023,833799,840161,
3324,221,25,09-07-2023,238002,246899,
3325,527,53,06-07-2023,641766,645441,
3326,33,61,07-08-2023,558943,574763,
3327,661,45,24-05-2023,604154,157904,26-05-2023
3328,12,66,10-11-2022,246846,276008,
3329,425,38,16-06-2023,944683,960807,
3330,302,61,16-02-2023,904885,916463,
3331,175,67,08-07-2023,983819,494146,31-07-2023
3332,565,48,28-03-2023,495496,513015,
3333,707,18,10-07-2023,567110,604366,
3334,122,51,22-06-2023,179908,217875,
3335,132,57,10-06-2023,894411,901991,
3336,579,52,16-04-2023,950020,955520,
3337,54,38,04-08-2023,722884,728351,
3338,496,72,05-08-2023,78946,85341,
3339,298,2,23-07-2023,252201,229939,09-08-2023
3340,341,57,09-08-2023,986308,647717,09-08-2023
3341,121,49,23-06-2023,63029,96592,
3342,614,1,18-05-2023,435891,437247,
3343,483,73,17-07-2023,344607,350220,
3344,579,1,13-04-2023,755998,151262,24-05-2023
3345,726,69,23-07-2023,408179,435745,
3346,193,10,06-08-2023,228129,230680,
3347,313,10,19-07-2023,596438,276230,01-08-2023
3348,164,27,17-05-2023,443182,457532,
3349,270,26,22-10-2022,919527,815405,19-07-2023
3350,581,45,03-02-2023,404087,408078,
3351,626,73,29-06-2023,123153,134229,
3352,147,68,19-05-2023,461768,464976,
3353,230,32,13-03-2023,590300,616955,
3354,462,8,19-02-2023,742624,778088,
3355,191,12,10-07-2023,669607,709575,
3356,717,27,26-10-2022,702375,724001,
3357,161,9,10-08-2023,382306,409474,
3358,336,46,22-07-2023,302594,315337,
3359,733,24,05-08-2023,788312,112049,10-08-2023
3360,392,61,27-01-2023,814497,525885,07-08-2023
3361,314,9,06-08-2023,717703,744144,
3362,660,28,26-02-2023,594892,606755,
3363,107,52,17-06-2023,613196,636160,
3364,724,67,18-05-2023,730287,759458,
3365,543,49,18-07-2023,988441,992647,
3366,666,25,01-06-2023,530195,543862,
3367,591,28,19-01-2023,369819,52475,25-03-2023
3368,41,46,19-06-2023,402992,410311,
3369,420,24,18-03-2023,444410,471277,
3370,106,54,08-07-2023,113581,138721,
3371,447,55,31-07-2023,385523,407734,
3372,217,45,04-02-2023,690866,491575,23-05-2023
3373,602,69,18-05-2023,763156,497265,10-07-2023
3374,366,64,06-08-2023,519934,551925,
3375,408,40,11-08-2023,172844,205386,
3376,407,25,19-05-2023,961103,427053,11-08-2023
3377,79,22,23-06-2023,112591,115063,
3378,713,31,03-05-2023,507589,509802,
3379,673,45,07-05-2023,534324,546009,
3380,94,5,28-02-2023,277536,277798,
3381,726,63,01-06-2023,270017,293966,
3382,182,1,08-08-2023,857904,203361,09-08-2023
3383,197,70,24-04-2023,772071,309852,05-08-2023
3384,756,41,06-04-2023,354170,241305,20-05-2023
3385,14,57,08-07-2023,562438,569444,
3386,718,3,18-04-2023,138780,138869,
3387,33,43,07-08-2023,462981,463669,
3388,750,69,03-01-2023,401427,68069,16-05-2023
3389,112,59,04-06-2023,888720,640897,30-07-2023
3390,383,68,12-01-2023,952144,811165,22-07-2023
3391,553,19,08-11-2022,934011,905589,16-03-2023
3392,664,20,08-08-2023,908181,248634,08-08-2023
3393,95,34,27-07-2023,575005,587223,
3394,492,6,24-02-2023,755088,753033,05-08-2023
3395,592,24,28-02-2023,378400,383108,
3396,54,22,28-07-2023,604001,145037,07-08-2023
3397,421,34,28-06-2023,332186,334106,
3398,310,33,13-07-2023,651031,670446,
3399,484,53,19-04-2023,100674,122942,
3400,676,1,04-08-2023,141484,142337,
3401,182,72,09-08-2023,233193,254841,
3402,369,43,18-04-2023,843570,499984,24-05-2023
3403,69,52,25-06-2023,505604,481638,25-06-2023
3404,304,8,28-05-2023,881095,128597,23-07-2023
3405,492,47,21-05-2023,652761,657353,
3406,652,60,23-12-2022,382650,106891,06-08-2023
3407,583,32,10-07-2023,708490,50578,02-08-2023
3408,278,45,21-05-2023,382198,404991,
3409,664,20,11-08-2023,566501,609185,
3410,72,5,09-08-2023,923918,786721,11-08-2023
3411,406,21,31-12-2022,166482,209039,
3412,317,41,19-05-2023,114305,114920,
3413,615,37,30-07-2023,197567,230385,
3414,738,32,05-05-2023,307175,335764,
3415,560,68,16-01-2023,940890,58758,31-05-2023
3416,623,67,12-03-2023,547803,569245,
3417,53,19,09-08-2023,737068,243754,10-08-2023
3418,649,18,10-04-2023,351391,366897,
3419,361,11,12-05-2023,164590,180786,
3420,109,15,03-06-2023,994934,495785,23-06-2023
3421,128,9,27-01-2023,997451,1002945,
3422,496,30,01-05-2023,499839,503899,
3423,494,64,31-05-2023,785884,793011,
3424,139,10,29-05-2023,656422,120065,05-08-2023
3425,738,35,20-07-2023,178859,215951,
3426,415,38,15-01-2023,588728,258972,06-08-2023
3427,701,31,15-06-2023,677686,240220,21-07-2023
3428,488,40,11-10-2022,590883,365876,17-12-2022
3429,609,13,01-07-2023,979989,986303,
3430,158,41,15-04-2023,530263,560918,
3431,658,37,08-12-2022,385533,424838,
3432,399,56,11-01-2023,327876,341562,
3433,532,25,30-07-2023,220483,230114,
3434,490,60,24-01-2023,395604,441603,
3435,721,34,27-06-2023,217327,135973,03-08-2023
3436,326,51,28-12-2022,585565,479781,28-07-2023
3437,626,38,08-05-2023,586316,589680,
3438,145,40,11-08-2023,512742,547123,
3439,669,66,09-08-2023,715454,740414,
3440,248,36,02-08-2023,755084,464795,07-08-2023
3441,80,40,14-06-2023,136609,140963,
3442,549,1,26-03-2023,701045,713578,
3443,246,46,03-08-2023,665378,493663,05-08-2023
3444,492,11,22-06-2023,832252,841608,
3445,721,24,10-06-2023,838543,55783,13-06-2023
3446,487,32,04-08-2023,634147,661093,
3447,350,32,13-07-2023,904240,920746,
3448,313,70,19-07-2023,565298,581540,
3449,279,35,03-08-2023,695365,264980,07-08-2023
3450,155,52,04-12-2022,894779,597593,09-07-2023
3451,701,46,26-03-2023,972667,840984,18-07-2023
3452,563,13,03-05-2023,255279,290892,
3453,527,12,22-07-2023,901496,791406,03-08-2023
3454,163,36,15-10-2022,476835,503481,
3455,359,54,10-08-2023,906674,630480,10-08-2023
3456,608,1,29-01-2023,748860,778438,
3457,36,55,22-12-2022,499236,502927,
3458,186,48,07-11-2022,115089,137520,
3459,408,6,09-08-2023,354091,397721,
3460,693,29,25-03-2023,819221,66125,11-08-2023
3461,642,41,27-07-2023,925349,535002,02-08-2023
3462,178,18,08-07-2023,310095,322363,
3463,263,72,29-03-2023,853772,864567,
3464,754,44,25-06-2023,939091,427981,09-07-2023
3465,434,61,23-03-2023,334063,152065,04-08-2023
3466,691,7,10-06-2023,488752,495468,
3467,80,19,06-04-2023,113707,168185,
3468,296,39,13-04-2023,301342,314463,
3469,600,52,20-06-2023,137291,140858,
3470,645,11,15-04-2023,972405,651753,27-05-2023
3471,247,56,26-07-2023,657346,685360,
3472,276,21,17-07-2023,978968,979397,
3473,484,37,24-03-2023,333068,355117,
3474,577,19,14-12-2022,56531,85642,
3475,756,4,31-07-2023,389661,418365,
3476,377,34,05-08-2023,551128,282357,08-08-2023
3477,309,44,13-06-2023,441767,454712,
3478,498,64,14-03-2023,589227,594825,
3479,731,12,21-07-2023,454469,473463,
3480,92,31,17-07-2023,448735,283447,31-07-2023
3481,307,22,07-06-2023,523658,534668,
3482,652,73,09-05-2023,734919,38016,29-07-2023
3483,211,70,09-08-2023,970161,973354,
3484,617,57,10-08-2023,313415,235656,10-08-2023
3485,576,8,20-05-2023,996575,249178,07-07-2023
