payment_id,subscription_id,amount,payment_date
5291,4135,3899,20-05-2023
5292,4136,13.99,26-07-2023
5293,4137,499,15-07-2023
5294,4138,13.99,24-05-2023
5295,4139,4.99,11-07-2023
5296,4140,3.99,27-07-2023
5297,4141,37.99,24-06-2023
5298,4142,3.99,19-05-2023
5299,4142,3.99,18-06-2023
5300,4142,3.99,18-07-2023
5301,4143,42.99,08-05-2023
5302,4144,3899,01-05-2023
5303,4145,1199,17-07-2023
5304,4146,3899,29-07-2023
5305,4147,3.99,28-07-2023
5306,4148,499,31-05-2023
5307,4148,499,30-06-2023
5308,4148,499,30-07-2023
5309,4149,5299.99,08-06-2023
5310,4150,12.49,04-05-2023
5311,4151,24.99,06-07-2023
5312,4152,37.99,21-05-2023
5313,4153,3.99,13-06-2023
5314,4153,3.99,13-07-2023
5315,4154,2749.99,31-07-2023
5316,4155,10.99,19-07-2023
5317,4156,31.99,28-05-2023
5318,4157,59.99,01-06-2023
5319,4158,1999,13-05-2023
5320,4159,4.99,01-06-2023
5321,4159,4.99,01-07-2023
5322,4159,4.99,31-07-2023
5323,4160,3899,12-07-2023
5324,4161,5299.99,21-05-2023
5325,4162,31.99,03-07-2023
5326,4163,6.49,31-07-2023
5327,4164,3899,04-07-2023
5328,4165,1199,11-07-2023
5329,4166,4.99,14-05-2023
5330,4166,4.99,13-06-2023
5331,4166,4.99,13-07-2023
5332,4167,2749.99,02-07-2023
5333,4168,499,14-06-2023
5334,4168,499,14-07-2023
5335,4169,17.99,20-07-2023
5336,4170,3.99,03-07-2023
5337,4171,10.99,27-07-2023
5338,4172,37.99,08-06-2023
5339,4173,3.99,01-06-2023
5340,4173,3.99,01-07-2023
5341,4173,3.99,31-07-2023
5342,4174,17.99,06-05-2023
5343,4175,22.49,25-07-2023
5344,4176,1199,22-07-2023
5345,4177,499,28-06-2023
5346,4177,499,28-07-2023
5347,4178,37.99,06-06-2023
5348,4179,499,27-05-2023
5349,4179,499,26-06-2023
5350,4179,499,26-07-2023
5351,4180,1539.99,12-07-2023
5352,4181,3.99,30-07-2023
5353,4182,548.99,10-05-2023
5354,4182,548.99,09-06-2023
5355,4182,548.99,09-07-2023
5356,4183,4.49,23-07-2023
5357,4184,1999,25-06-2023
5358,4185,37.99,09-06-2023
5359,4186,6.49,26-05-2023
5360,4186,6.49,25-06-2023
5361,4186,6.49,25-07-2023
5362,4187,10.99,15-06-2023
5363,4188,4.49,02-07-2023
5364,4189,3899,17-06-2023
5365,4190,10.99,18-07-2023
5366,4191,10.99,06-07-2023
5367,4192,22.49,10-06-2023
5368,4193,3.99,01-05-2023
5369,4193,3.99,31-05-2023
5370,4193,3.99,30-06-2023
5371,4193,3.99,30-07-2023
5372,4194,2749.99,18-06-2023
5373,4195,2749.99,23-06-2023
5374,4196,24.99,29-05-2023
5375,4197,499,29-07-2023
5376,4198,4.49,01-06-2023
5377,4198,4.49,01-07-2023
5378,4198,4.49,31-07-2023
5379,4199,548.99,08-05-2023
5380,4199,548.99,07-06-2023
5381,4199,548.99,07-07-2023
5382,4200,5299.99,16-07-2023
5383,4201,6.49,31-05-2023
5384,4201,6.49,30-06-2023
5385,4201,6.49,30-07-2023
5386,4202,1999,14-07-2023
5387,4203,499,14-05-2023
5388,4203,499,13-06-2023
5389,4203,499,13-07-2023
5390,4204,1539.99,23-05-2023
5391,4205,12.49,04-07-2023
5392,4206,3899,23-05-2023
5393,4207,1539.99,13-05-2023
5394,4208,1999,05-06-2023
5395,4209,4.49,29-06-2023
5396,4209,4.49,29-07-2023
5397,4210,47.99,26-07-2023
5398,4211,1199,25-07-2023
5399,4212,12.49,18-07-2023
5400,4213,13.99,24-06-2023
5401,4214,17.99,25-06-2023
5402,4215,12.49,17-05-2023
5403,4216,4.99,25-07-2023
5404,4217,59.99,31-05-2023
5405,4218,1539.99,20-05-2023
5406,4219,59.99,24-05-2023
5407,4220,548.99,15-05-2023
5408,4220,548.99,14-06-2023
5409,4220,548.99,14-07-2023
5410,4221,17.99,20-07-2023
5411,4222,4.99,03-06-2023
5412,4222,4.99,03-07-2023
5413,4223,22.49,11-07-2023
5414,4224,499,30-07-2023
5415,4225,31.99,14-06-2023
5416,4226,499,17-06-2023
5417,4226,499,17-07-2023
5418,4227,24.99,20-06-2023
5419,4228,4.99,30-07-2023
5420,4229,59.99,23-06-2023
5421,4230,31.99,21-05-2023
5422,4231,31.99,16-07-2023
5423,4232,3899,15-05-2023
5424,4233,3.99,17-06-2023
5425,4233,3.99,17-07-2023
5426,4234,3.99,08-06-2023
5427,4234,3.99,08-07-2023
5428,4235,24.99,14-05-2023
5429,4236,2749.99,09-07-2023
5430,4237,1999,05-07-2023
5431,4238,2749.99,12-05-2023
5432,4239,548.99,15-05-2023
5433,4239,548.99,14-06-2023
5434,4239,548.99,14-07-2023
5435,4240,3.99,01-06-2023
5436,4240,3.99,01-07-2023
5437,4240,3.99,31-07-2023
5438,4241,42.99,21-05-2023
5439,4242,12.49,21-05-2023
5440,4243,499,17-05-2023
5441,4243,499,16-06-2023
5442,4243,499,16-07-2023
5443,4244,17.99,09-07-2023
5444,4245,6.49,07-06-2023
5445,4245,6.49,07-07-2023
5446,4246,10.99,27-06-2023
5447,4247,3899,12-07-2023
5448,4248,6.49,11-05-2023
5449,4248,6.49,10-06-2023
5450,4248,6.49,10-07-2023
5451,4249,4.49,24-05-2023
5452,4249,4.49,23-06-2023
5453,4249,4.49,23-07-2023
5454,4250,6.49,10-06-2023
5455,4250,6.49,10-07-2023
5456,4251,24.99,27-05-2023
5457,4252,47.99,22-07-2023
5458,4253,1199,25-06-2023
5459,4254,5299.99,27-07-2023
5460,4255,59.99,19-05-2023
5461,4256,4.99,05-05-2023
5462,4256,4.99,04-06-2023
5463,4256,4.99,04-07-2023
5464,4257,59.99,26-07-2023
5465,4258,4.49,15-05-2023
5466,4258,4.49,14-06-2023
5467,4258,4.49,14-07-2023
5468,4259,6.49,06-05-2023
5469,4259,6.49,05-06-2023
5470,4259,6.49,05-07-2023
5471,4260,6.49,30-07-2023
5472,4261,1199,25-05-2023
5473,4262,37.99,13-07-2023
5474,4263,1539.99,04-07-2023
5475,4264,5299.99,18-07-2023
5476,4265,47.99,06-05-2023
5477,4266,47.99,23-05-2023
5478,4267,47.99,29-07-2023
5479,4268,59.99,16-05-2023
5480,4269,17.99,22-05-2023
5481,4270,4.99,05-07-2023
5482,4271,548.99,16-05-2023
5483,4271,548.99,15-06-2023
5484,4271,548.99,15-07-2023
5485,4273,1999,03-05-2023
5486,4274,2749.99,15-06-2023
5487,4275,59.99,23-07-2023
5488,4276,499,09-06-2023
5489,4276,499,09-07-2023
5490,4277,4.49,16-06-2023
5491,4277,4.49,16-07-2023
5492,4278,22.49,20-06-2023
5493,4279,6.49,06-05-2023
5494,4279,6.49,05-06-2023
5495,4279,6.49,05-07-2023
5496,4280,19.99,21-07-2023
5497,4281,12.49,21-07-2023
5498,4282,42.99,24-07-2023
5499,4283,3899,09-06-2023
5500,4284,10.99,31-07-2023
5501,4285,10.99,31-07-2023
5502,4286,19.99,22-07-2023
5503,4287,37.99,21-05-2023
5504,4288,4.99,09-06-2023
5505,4288,4.99,09-07-2023
5506,4289,4.99,17-07-2023
5507,4290,1999,07-06-2023
5508,4291,37.99,13-07-2023
5509,4292,4.49,08-07-2023
5510,4293,4.49,20-06-2023
5511,4293,4.49,20-07-2023
5512,4294,19.99,15-06-2023
5513,4295,3899,27-05-2023
5514,4296,1539.99,09-06-2023
5515,4297,548.99,02-05-2023
5516,4297,548.99,01-06-2023
5517,4297,548.99,01-07-2023
5518,4297,548.99,31-07-2023
5519,4298,5299.99,12-05-2023
5520,4299,6.49,26-07-2023
5521,4300,4.49,20-07-2023
5522,4301,2749.99,12-07-2023
5523,4302,31.99,20-07-2023
5524,4303,1199,02-07-2023
5525,4304,24.99,21-06-2023
5526,4305,3.99,01-07-2023
5527,4305,3.99,31-07-2023
5528,4306,4.49,18-07-2023
5529,4307,17.99,12-06-2023
5530,4308,47.99,03-07-2023
5531,4309,3899,13-07-2023
5532,4310,5299.99,08-07-2023
5533,4311,17.99,04-07-2023
5534,4312,37.99,30-05-2023
5535,4313,6.49,04-05-2023
5536,4313,6.49,03-06-2023
5537,4313,6.49,03-07-2023
5538,4314,19.99,10-07-2023
5539,4315,13.99,03-06-2023
5540,4316,42.99,08-06-2023
5541,4317,31.99,13-05-2023
5542,4318,24.99,12-05-2023
5543,4319,37.99,22-07-2023
5544,4320,22.49,06-06-2023
5545,4321,499,12-07-2023
5546,4322,499,28-07-2023
5547,4323,4.99,26-06-2023
5548,4323,4.99,26-07-2023
5549,4324,1539.99,18-05-2023
5550,4325,19.99,17-06-2023
5551,4326,499,17-05-2023
5552,4326,499,16-06-2023
5553,4326,499,16-07-2023
5554,4327,22.49,31-05-2023
5555,4328,12.49,24-06-2023
5556,4329,12.49,18-06-2023
5557,4330,3899,14-05-2023
5558,4331,19.99,10-05-2023
5559,4332,3899,04-06-2023
5560,4333,499,24-05-2023
5561,4333,499,23-06-2023
5562,4333,499,23-07-2023
5563,4334,19.99,04-05-2023
5564,4335,2749.99,26-05-2023
5565,4336,13.99,19-06-2023
5566,4337,24.99,08-07-2023
5567,4338,548.99,07-05-2023
5568,4338,548.99,06-06-2023
5569,4338,548.99,06-07-2023
5570,4339,1199,29-06-2023
5571,4340,47.99,23-05-2023
5572,4341,31.99,21-07-2023
5573,4342,4.49,02-06-2023
5574,4342,4.49,02-07-2023
5575,4343,4.99,01-05-2023
5576,4343,4.99,31-05-2023
5577,4343,4.99,30-06-2023
5578,4343,4.99,30-07-2023
5579,4344,12.49,09-07-2023
5580,4345,13.99,12-06-2023
5581,4346,10.99,29-07-2023
5582,4347,37.99,20-06-2023
5583,4348,47.99,18-06-2023
5584,4349,1999,03-05-2023
5585,4350,3.99,28-07-2023
5586,4351,3899,26-05-2023
5587,4352,12.49,09-07-2023
5588,4353,12.49,25-07-2023
5589,4354,22.49,20-07-2023
5590,4355,3.99,17-07-2023
5591,4356,499,15-05-2023
5592,4356,499,14-06-2023
5593,4356,499,14-07-2023
5594,4357,59.99,21-05-2023
5595,4358,22.49,12-06-2023
5596,4359,1999,28-05-2023
5597,4360,5299.99,02-05-2023
5598,4361,10.99,11-07-2023
5599,4362,22.49,18-07-2023
5600,4363,13.99,15-07-2023
5601,4364,4.49,28-07-2023
5602,4365,31.99,31-05-2023
5603,4366,24.99,08-06-2023
5604,4367,12.49,08-05-2023
5605,4368,3.99,03-05-2023
5606,4368,3.99,02-06-2023
5607,4368,3.99,02-07-2023
5608,4369,1999,19-07-2023
5609,4370,24.99,19-06-2023
5610,4371,548.99,10-05-2023
5611,4371,548.99,09-06-2023
5612,4371,548.99,09-07-2023
5613,4372,3.99,16-06-2023
5614,4372,3.99,16-07-2023
5615,4373,12.49,03-07-2023
5616,4374,3899,02-06-2023
5617,4375,17.99,24-06-2023
5618,4376,59.99,16-05-2023
5619,4377,548.99,05-06-2023
5620,4377,548.99,05-07-2023
5621,4378,31.99,31-05-2023
5622,4379,5299.99,20-07-2023
5623,4380,37.99,05-06-2023
5624,4381,6.49,24-05-2023
5625,4381,6.49,23-06-2023
5626,4381,6.49,23-07-2023
5627,4382,19.99,14-07-2023
5628,4383,499,03-07-2023
5629,4384,47.99,01-06-2023
5630,4387,3.99,13-07-2023
5631,4388,3.99,01-05-2023
5632,4388,3.99,31-05-2023
5633,4388,3.99,30-06-2023
5634,4388,3.99,30-07-2023
5635,4389,4.49,01-06-2023
5636,4389,4.49,01-07-2023
5637,4389,4.49,31-07-2023
5638,4390,1999,17-05-2023
5639,4391,12.49,13-07-2023
5640,4392,37.99,12-06-2023
5641,4393,548.99,06-07-2023
5642,4394,42.99,16-06-2023
5643,4395,10.99,02-05-2023
5644,4395,10.99,31-07-2023
5645,4396,1999,16-07-2023
5646,4397,3899,25-05-2023
5647,4398,499,27-06-2023
5648,4398,499,27-07-2023
5649,4399,19.99,20-07-2023
5650,4400,499,06-07-2023
5651,4401,19.99,24-05-2023
5652,4402,47.99,11-06-2023
5653,4403,2749.99,13-07-2023
5654,4404,1539.99,12-07-2023
5655,4406,4.49,26-05-2023
5656,4406,4.49,25-06-2023
5657,4406,4.49,25-07-2023
5658,4407,47.99,24-05-2023
5659,4408,12.49,23-07-2023
5660,4409,19.99,03-06-2023
5661,4410,12.49,05-05-2023
5662,4411,19.99,31-07-2023
5663,4412,24.99,15-06-2023
5664,4413,6.49,15-05-2023
5665,4413,6.49,14-06-2023
5666,4413,6.49,14-07-2023
5667,4414,47.99,01-06-2023
5668,4415,47.99,29-05-2023
5669,4416,13.99,08-06-2023
5670,4417,3899,28-05-2023
5671,4418,59.99,27-05-2023
5672,4419,59.99,18-07-2023
5673,4420,19.99,10-06-2023
5674,4421,47.99,22-06-2023
5675,4422,1999,10-05-2023
5676,4423,17.99,21-05-2023
5677,4424,10.99,12-05-2023
5678,4425,4.99,25-06-2023
5679,4425,4.99,25-07-2023
5680,4426,12.49,12-06-2023
5681,4427,5299.99,03-07-2023
5682,4428,1999,16-07-2023
5683,4429,13.99,27-05-2023
5684,4430,12.49,04-06-2023
5685,4431,37.99,07-06-2023
5686,4432,6.49,23-07-2023
5687,4433,1999,11-06-2023
5688,4434,22.49,23-06-2023
5689,4435,31.99,26-05-2023
5690,4436,499,16-06-2023
5691,4436,499,16-07-2023
5692,4437,47.99,29-06-2023
5693,4438,10.99,03-06-2023
5694,4439,13.99,16-07-2023
5695,4440,3.99,10-05-2023
5696,4440,3.99,09-06-2023
5697,4440,3.99,09-07-2023
5698,4441,13.99,19-05-2023
5699,4442,499,03-07-2023
5700,4443,13.99,09-07-2023
5701,4444,4.49,04-07-2023
5702,4445,42.99,08-07-2023
5703,4446,59.99,03-06-2023
5704,4447,17.99,21-06-2023
5705,4448,1199,28-05-2023
5706,4449,1539.99,29-06-2023
5707,4450,31.99,31-07-2023
5708,4451,13.99,26-06-2023
5709,4452,6.49,17-07-2023
5710,4453,24.99,19-07-2023
5711,4454,10.99,20-07-2023
5712,4455,19.99,20-07-2023
5713,4456,42.99,02-06-2023
5714,4457,1539.99,17-06-2023
5715,4458,1199,23-05-2023
5716,4459,4.49,10-05-2023
5717,4459,4.49,09-06-2023
5718,4459,4.49,09-07-2023
5719,4460,37.99,25-05-2023
5720,4461,22.49,21-05-2023
5721,4462,1999,01-05-2023
5722,4463,499,15-06-2023
5723,4463,499,15-07-2023
5724,4464,24.99,07-06-2023
5725,4465,31.99,24-07-2023
5726,4466,12.49,06-05-2023
5727,4467,4.49,07-07-2023
5728,4468,1999,25-05-2023
5729,4469,1999,03-05-2023
5730,4470,4.99,31-07-2023
5731,4471,3.99,19-05-2023
5732,4471,3.99,18-06-2023
5733,4471,3.99,18-07-2023
5734,4472,4.99,04-05-2023
5735,4472,4.99,03-06-2023
5736,4472,4.99,03-07-2023
5737,4473,1999,06-07-2023
5738,4474,1999,01-06-2023
5739,4475,17.99,24-06-2023
5740,4476,1999,29-05-2023
5741,4477,4.49,14-07-2023
5742,4479,10.99,17-07-2023
5743,4480,12.49,23-07-2023
5744,4481,3.99,18-06-2023
5745,4481,3.99,18-07-2023
5746,4482,4.49,26-05-2023
5747,4482,4.49,25-06-2023
5748,4482,4.49,25-07-2023
5749,4483,59.99,17-07-2023
5750,4484,31.99,20-05-2023
5751,4485,6.49,25-06-2023
5752,4485,6.49,25-07-2023
5753,4486,31.99,12-05-2023
5754,4487,3899,07-07-2023
5755,4488,1199,01-05-2023
5756,4488,1199,30-07-2023
5757,4489,3899,08-07-2023
5758,4490,1999,19-06-2023
5759,4491,6.49,02-07-2023
5760,4492,2749.99,22-07-2023
5761,4493,548.99,01-07-2023
5762,4493,548.99,31-07-2023
5763,4494,6.49,12-05-2023
5764,4494,6.49,11-06-2023
5765,4494,6.49,11-07-2023
5766,4495,1999,02-07-2023
5767,4496,31.99,30-06-2023
5768,4497,13.99,05-05-2023
5769,4498,19.99,12-07-2023
5770,4499,499,21-07-2023
5771,4500,3.99,08-06-2023
5772,4500,3.99,08-07-2023
5773,4501,1199,19-06-2023
5774,4502,4.99,01-05-2023
5775,4502,4.99,31-05-2023
5776,4502,4.99,30-06-2023
5777,4502,4.99,30-07-2023
5778,4503,13.99,22-07-2023
5779,4504,37.99,11-07-2023
5780,4505,1539.99,26-06-2023
5781,4506,2749.99,13-06-2023
5782,4507,2749.99,22-06-2023
5783,4508,13.99,08-05-2023
5784,4509,5299.99,20-06-2023
5785,4510,13.99,30-06-2023
5786,4511,499,30-05-2023
5787,4511,499,29-06-2023
5788,4511,499,29-07-2023
5789,4512,13.99,08-07-2023
5790,4513,3899,15-06-2023
5791,4514,1999,09-06-2023
5792,4515,4.49,26-05-2023
5793,4515,4.49,25-06-2023
5794,4515,4.49,25-07-2023
5795,4516,59.99,01-06-2023
5796,4517,2749.99,27-05-2023
5797,4518,3.99,29-05-2023
5798,4518,3.99,28-06-2023
5799,4518,3.99,28-07-2023
5800,4519,19.99,23-06-2023
5801,4520,47.99,23-06-2023
5802,4521,4.49,22-06-2023
5803,4521,4.49,22-07-2023
5804,4522,1539.99,05-06-2023
5805,4523,13.99,25-07-2023
5806,4524,31.99,30-07-2023
5807,4525,3.99,30-05-2023
5808,4525,3.99,29-06-2023
5809,4525,3.99,29-07-2023
5810,4526,2749.99,28-05-2023
5811,4527,12.49,06-05-2023
5812,4528,24.99,16-05-2023
5813,4529,548.99,15-07-2023
5814,4530,42.99,29-05-2023
5815,4531,24.99,28-05-2023
5816,4532,10.99,24-06-2023
5817,4533,2749.99,04-07-2023
5818,4534,19.99,01-07-2023
5819,4535,548.99,09-06-2023
5820,4535,548.99,09-07-2023
5821,4536,548.99,09-05-2023
5822,4536,548.99,08-06-2023
5823,4536,548.99,08-07-2023
5824,4537,42.99,08-07-2023
5825,4538,1999,20-07-2023
5826,4539,5299.99,18-06-2023
5827,4540,12.49,25-05-2023
5828,4541,22.49,22-07-2023
5829,4542,548.99,08-07-2023
5830,4543,22.49,21-05-2023
5831,4544,3899,11-05-2023
5832,4545,13.99,26-07-2023
5833,4546,6.49,12-05-2023
5834,4546,6.49,11-06-2023
5835,4546,6.49,11-07-2023
5836,4547,10.99,19-05-2023
5837,4548,3.99,18-06-2023
5838,4548,3.99,18-07-2023
5839,4549,4.99,21-06-2023
5840,4549,4.99,21-07-2023
5841,4550,2749.99,10-06-2023
5842,4551,42.99,08-06-2023
5843,4552,499,11-07-2023
5844,4553,22.49,09-07-2023
5845,4554,2749.99,19-07-2023
5846,4555,6.49,20-05-2023
5847,4555,6.49,19-06-2023
5848,4555,6.49,19-07-2023
5849,4556,548.99,15-05-2023
5850,4556,548.99,14-06-2023
5851,4556,548.99,14-07-2023
5852,4557,1999,26-06-2023
5853,4558,1539.99,27-07-2023
5854,4559,499,02-06-2023
5855,4559,499,02-07-2023
5856,4560,4.99,15-06-2023
5857,4560,4.99,15-07-2023
5858,4561,31.99,26-05-2023
5859,4562,1999,23-06-2023
5860,4563,24.99,02-05-2023
5861,4564,19.99,31-05-2023
5862,4565,3899,11-06-2023
5863,4566,22.49,15-06-2023
5864,4567,12.49,20-06-2023
5865,4568,24.99,07-05-2023
5866,4569,4.99,06-07-2023
5867,4570,1199,15-07-2023
5868,4571,1199,24-05-2023
5869,4572,499,08-05-2023
5870,4572,499,07-06-2023
5871,4572,499,07-07-2023
5872,4573,499,30-05-2023
5873,4573,499,29-06-2023
5874,4573,499,29-07-2023
5875,4574,13.99,13-06-2023
5876,4575,1539.99,01-05-2023
5877,4575,1539.99,30-07-2023
5878,4576,31.99,24-06-2023
5879,4577,59.99,30-06-2023
5880,4578,3899,05-05-2023
5881,4579,42.99,11-05-2023
5882,4580,47.99,28-07-2023
5883,4581,13.99,27-05-2023
5884,4582,10.99,11-07-2023
5885,4583,42.99,03-07-2023
5886,4584,19.99,08-05-2023
5887,4585,13.99,24-07-2023
5888,4586,4.49,21-07-2023
5889,4587,3899,09-05-2023
5890,4588,1199,18-07-2023
5891,4589,5299.99,06-06-2023
5892,4590,1539.99,28-07-2023
5893,4591,2749.99,19-06-2023
5894,4592,3899,06-05-2023
5895,4593,31.99,13-05-2023
5896,4594,2749.99,18-05-2023
5897,4595,10.99,31-05-2023
5898,4596,24.99,06-05-2023
5899,4597,1199,29-05-2023
5900,4598,22.49,13-05-2023
5901,4599,548.99,15-05-2023
5902,4599,548.99,14-06-2023
5903,4599,548.99,14-07-2023
5904,4601,13.99,10-06-2023
5905,4602,12.49,17-07-2023
5906,4603,37.99,09-05-2023
5907,4604,42.99,12-07-2023
5908,4605,37.99,24-06-2023
5909,4606,22.49,09-06-2023
5910,4607,12.49,29-06-2023
5911,4608,1539.99,18-07-2023
5912,4609,2749.99,08-05-2023
5913,4610,1539.99,25-05-2023
5914,4611,31.99,28-07-2023
5915,4612,5299.99,11-07-2023
5916,4613,12.49,09-05-2023
5917,4614,4.99,15-06-2023
5918,4614,4.99,15-07-2023
5919,4615,1199,12-07-2023
5920,4616,24.99,07-05-2023
5921,4617,31.99,27-07-2023
5922,4618,1199,14-05-2023
5923,4619,17.99,12-07-2023
5924,4620,1999,21-06-2023
5925,4621,5299.99,04-07-2023
5926,4622,24.99,27-05-2023
5927,4623,3899,27-06-2023
5928,4624,31.99,17-06-2023
5929,4625,4.99,10-06-2023
5930,4625,4.99,10-07-2023
5931,4626,47.99,16-07-2023
5932,4627,37.99,31-05-2023
5933,4628,12.49,09-07-2023
5934,4629,19.99,24-05-2023
5935,4630,17.99,24-07-2023
5936,4631,499,23-06-2023
5937,4631,499,23-07-2023
5938,4632,12.49,29-05-2023
5939,4633,24.99,23-05-2023
5940,4634,1999,31-05-2023
5941,4635,59.99,07-07-2023
5942,4636,499,06-07-2023
5943,4637,4.49,21-07-2023
5944,4638,1999,20-07-2023
5945,4639,1999,29-05-2023
5946,4640,31.99,21-06-2023
5947,4641,47.99,05-06-2023
5948,4642,2749.99,09-05-2023
5949,4643,13.99,18-06-2023
5950,4644,24.99,22-06-2023
5951,4645,1199,19-07-2023
5952,4646,1999,20-06-2023
5953,4647,22.49,23-05-2023
5954,4648,1539.99,26-06-2023
5955,4649,1999,17-05-2023
5956,4650,42.99,09-07-2023
5957,4651,37.99,28-06-2023
5958,4652,3899,24-07-2023
5959,4653,12.49,18-05-2023
5960,4654,6.49,01-05-2023
5961,4654,6.49,31-05-2023
5962,4654,6.49,30-06-2023
5963,4654,6.49,30-07-2023
5964,4655,42.99,18-06-2023
5965,4656,499,03-05-2023
5966,4656,499,02-06-2023
5967,4656,499,02-07-2023
5968,4657,17.99,01-07-2023
5969,4658,3899,01-05-2023
5970,4659,24.99,27-07-2023
5971,4660,3.99,22-06-2023
5972,4660,3.99,22-07-2023
5973,4661,31.99,26-05-2023
5974,4662,2749.99,22-07-2023
5975,4663,13.99,26-06-2023
5976,4664,5299.99,11-07-2023
5977,4665,3899,28-05-2023
5978,4666,499,19-05-2023
5979,4666,499,18-06-2023
5980,4666,499,18-07-2023
5981,4667,5299.99,24-07-2023
5982,4668,37.99,04-06-2023
5983,4669,24.99,14-07-2023
5984,4670,3.99,11-05-2023
5985,4670,3.99,10-06-2023
5986,4670,3.99,10-07-2023
5987,4671,2749.99,20-05-2023
5988,4672,42.99,01-06-2023
5989,4673,499,28-06-2023
5990,4673,499,28-07-2023
5991,4674,548.99,18-05-2023
5992,4674,548.99,17-06-2023
5993,4674,548.99,17-07-2023
5994,4675,13.99,10-06-2023
5995,4676,1539.99,23-07-2023
5996,4677,31.99,22-07-2023
5997,4678,3899,02-05-2023
5998,4679,4.99,10-06-2023
5999,4679,4.99,10-07-2023
6000,4680,1999,05-06-2023
6001,4681,5299.99,21-07-2023
6002,4682,12.49,13-05-2023
6003,4683,10.99,02-06-2023
6004,4684,3.99,27-07-2023
6005,4685,12.49,26-05-2023
6006,4686,3.99,02-07-2023
6007,4687,31.99,10-05-2023
6008,4688,42.99,05-06-2023
6009,4689,17.99,08-05-2023
6010,4690,12.49,26-05-2023
6011,4691,10.99,23-05-2023
6012,4692,1199,05-05-2023
6013,4693,19.99,17-07-2023
6014,4694,24.99,18-07-2023
6015,4695,59.99,28-07-2023
6016,4696,2749.99,17-07-2023
6017,4697,1999,27-05-2023
6018,4698,1999,11-07-2023
6019,4699,12.49,16-06-2023
6020,4700,2749.99,13-07-2023
6021,4701,47.99,24-05-2023
6022,4702,13.99,28-06-2023
6023,4703,1999,06-07-2023
6024,4704,19.99,18-05-2023
6025,4705,12.49,24-07-2023
6026,4706,12.49,28-05-2023
6027,4707,548.99,05-07-2023
6028,4708,17.99,23-06-2023
6029,4709,22.49,21-07-2023
6030,4710,3.99,12-07-2023
6031,4711,42.99,10-06-2023
6032,4712,12.49,26-06-2023
6033,4713,47.99,20-05-2023
6034,4714,1539.99,10-05-2023
6035,4715,10.99,30-05-2023
6036,4716,47.99,10-06-2023
6037,4717,2749.99,10-05-2023
6038,4718,12.49,23-06-2023
6039,4719,42.99,30-07-2023
6040,4720,548.99,03-07-2023
6041,4721,19.99,10-06-2023
6042,4722,5299.99,14-07-2023
6043,4723,1539.99,12-07-2023
6044,4724,37.99,31-05-2023
6045,4725,6.49,10-06-2023
6046,4725,6.49,10-07-2023
6047,4726,22.49,14-06-2023
6048,4727,1199,08-05-2023
6049,4728,3899,16-06-2023
6050,4729,1539.99,23-07-2023
6051,4730,10.99,20-07-2023
6052,4731,31.99,12-06-2023
6053,4732,24.99,11-05-2023
6054,4733,19.99,21-07-2023
6055,4734,1539.99,05-07-2023
6056,4735,3899,23-05-2023
6057,4736,37.99,12-05-2023
6058,4737,47.99,04-05-2023
6059,4738,22.49,20-06-2023
6060,4739,3899,23-06-2023
6061,4740,499,15-06-2023
6062,4740,499,15-07-2023
6063,4741,47.99,17-05-2023
6064,4742,59.99,10-06-2023
6065,4743,13.99,09-07-2023
6066,4744,37.99,24-07-2023
6067,4745,499,13-06-2023
6068,4745,499,13-07-2023
6069,4746,22.49,22-05-2023
6070,4747,37.99,11-05-2023
6071,4748,19.99,16-06-2023
6072,4749,4.49,17-06-2023
6073,4749,4.49,17-07-2023
6074,4750,47.99,08-06-2023
6075,4751,499,23-07-2023
6076,4752,499,27-05-2023
6077,4752,499,26-06-2023
6078,4752,499,26-07-2023
6079,4753,47.99,03-07-2023
6080,4754,499,30-07-2023
6081,4755,3.99,15-06-2023
6082,4755,3.99,15-07-2023
6083,4756,548.99,27-05-2023
6084,4756,548.99,26-06-2023
6085,4756,548.99,26-07-2023
6086,4757,499,29-07-2023
6087,4758,4.99,13-05-2023
6088,4758,4.99,12-06-2023
6089,4758,4.99,12-07-2023
6090,4759,1539.99,01-06-2023
6091,4760,47.99,29-06-2023
6092,4761,19.99,09-05-2023
6093,4762,548.99,14-05-2023
6094,4762,548.99,13-06-2023
6095,4762,548.99,13-07-2023
6096,4763,22.49,21-07-2023
6097,4764,17.99,27-06-2023
6098,4765,31.99,09-06-2023
6099,4766,548.99,20-07-2023
6100,4767,19.99,02-05-2023
6101,4768,10.99,19-05-2023
6102,4769,10.99,20-05-2023
6103,4770,4.99,31-05-2023
6104,4770,4.99,30-06-2023
6105,4770,4.99,30-07-2023
6106,4771,548.99,21-05-2023
6107,4771,548.99,20-06-2023
6108,4771,548.99,20-07-2023
6109,4772,3.99,28-06-2023
6110,4772,3.99,28-07-2023
6111,4773,4.49,26-06-2023
6112,4773,4.49,26-07-2023
6113,4774,31.99,06-07-2023
6114,4775,47.99,02-06-2023
6115,4776,37.99,02-06-2023
6116,4777,1539.99,10-05-2023
6117,4778,4.49,08-05-2023
6118,4778,4.49,07-06-2023
6119,4778,4.49,07-07-2023
6120,4779,59.99,10-05-2023
6121,4780,10.99,03-06-2023
6122,4781,2749.99,02-07-2023
